"eBird.English.Name.2024","eBird.Scientific.Name.2024","eBird.Code","Order","Family","SoIB.Past.Priority.Status","SoIB.Past.Long.Term.Status","SoIB.Past.Current.Status","SoIB.Past.Range.Status","Breeding.Activity.Period","Non.Breeding.Activity.Period","Diet.Guild","India.Endemic","Subcontinent.Endemic","Himalayas.Endemic","Endemic.Region","Habitat.Specialization","Migratory.Status.Within.India","Essential","Discard","Restricted.Islands","India.Checklist.Common.Name","India.Checklist.Scientific.Name","BLI.Common.Name","BLI.Scientific.Name","IUCN.Category","WPA.Schedule","CITES.Appendix","CMS.Appendix","Onepercent.Estimates","Long.Term.Analysis","Current.Analysis","Selected.SoIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km.latestyear","mean5km","ci5km","longtermlci","longtermmean","longtermrci","currentslopelci","currentslopemean","currentsloperci","proj2025.lci","proj2025.mean","proj2025.rci","proj2026.lci","proj2026.mean","proj2026.rci","proj2027.lci","proj2027.mean","proj2027.rci","proj2028.lci","proj2028.mean","proj2028.rci","proj2029.lci","proj2029.mean","proj2029.rci","proj2030.lci","proj2030.mean","proj2030.rci","proj2031.lci","proj2031.mean","proj2031.rci","proj2032.lci","proj2032.mean","proj2032.rci","rangemean","rangelci","rangerci"
"Pygmy Cupwing","Pnoepyga pusilla","pywbab1","Passeriformes","Pnoepygidae (Cupwings)","Low","Data Deficient","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident & Altitudinal Migrant",NA,NA,NA,"Pygmy Cupwing","Pnoepyga pusilla","Pygmy Cupwing","Pnoepyga pusilla","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray-throated Martin","Riparia chinensis","gytmar1","Passeriformes","Hirundinidae (Swallows)","Low","Stable","Uncertain","Large","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Wetland","Resident",NA,NA,NA,"Grey-throated Martin","Riparia chinensis","Asian Plain Martin","Riparia chinensis","Least Concern","Schedule-II","","",NA,"","","X",36,NA,0.225694444444444,0.361111111111111,15.6666666666667,1.76520946191789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33022,32872,33172
"Bank Swallow","Riparia riparia","banswa","Passeriformes","Hirundinidae (Swallows)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Sand Martin","Riparia riparia","Collared Sand Martin","Riparia riparia","Least Concern","Schedule-II","","",NA,"","","X",11,0.0909090909090909,0.272727272727273,0.363636363636364,19.0909090909091,3.66639129444294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16624,16393,16855
"Pale Martin","Riparia diluta","pasmar1","Passeriformes","Hirundinidae (Swallows)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Wetland","Resident & Winter Migrant",NA,NA,NA,"Pale Martin","Riparia diluta","Pale Sand Martin","Riparia diluta","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasian Crag-Martin","Ptyonoprogne rupestris","eurcrm1","Passeriformes","Hirundinidae (Swallows)","Moderate","Strong Decline","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Alpine & Cold Desert","Summer Migrant & Winter Migrant",NA,NA,NA,"Eurasian Crag-Martin","Ptyonoprogne rupestris","Eurasian Crag Martin","Ptyonoprogne rupestris","Least Concern","Schedule-II","","",NA,"","","X",62,0.0967741935483871,0.296370967741935,0.338709677419355,15.3387096774194,1.39938143309284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58569,58053,59085
"Dusky Crag-Martin","Ptyonoprogne concolor","duscrm1","Passeriformes","Hirundinidae (Swallows)","Low","Stable","Strong Increase","Very Large","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Resident",NA,NA,NA,"Dusky Crag-Martin","Ptyonoprogne concolor","Dusky Crag Martin","Ptyonoprogne concolor","Least Concern","Schedule-II","","",NA,"X","X","X",324,0.0833333333333333,0.410493827160494,0.546296296296296,10.5185185185185,0.625633142252809,74.3870313366593,98.2392582130754,131.507176730723,0.677122801877602,2.71006452856524,4.74300625525288,127.976580804606,155.420447247605,188.974215461901,127.831688524332,159.675850531485,199.764227462268,127.606919223428,164.060818009178,211.349461699982,127.331555607018,168.579612308513,223.745530794506,127.024229060131,173.236645446531,236.981694502593,126.697233948199,178.036484356229,251.096749092587,126.358948052045,182.983856627799,266.13682482912,126.015241626637,188.083656473085,282.154210098675,259471,259258,259684
"Hill Swallow","Hirundo domicola","pacswa3","Passeriformes","Hirundinidae (Swallows)","Moderate","Data Deficient","Uncertain","Restricted","Diurnal","Diurnal","Invertebrate","No","Yes","No","Western Ghats & Sri Lanka","Non-specialized","Resident",NA,NA,NA,"Hill Swallow","Hirundo domicola","","","Not recognized","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pacific Swallow","Hirundo javanica","pacswa1","Passeriformes","Hirundinidae (Swallows)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Resident",NA,NA,1,"Pacific Swallow","Hirundo javanica","Tahiti Swallow","Hirundo tahitica","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Barn Swallow","Hirundo rustica","barswa","Passeriformes","Hirundinidae (Swallows)","Low","Stable","Uncertain","Very Large","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Within-India Migrant & Winter Migrant",NA,NA,NA,"Barn Swallow","Hirundo rustica","Barn Swallow","Hirundo rustica","Least Concern","Schedule-II","","",NA,"X","X","X",364,0.0549450549450549,0.407623626373626,0.552197802197802,10.1703296703297,0.585064498863619,49.7910241054515,68.1055170350223,93.8258210290299,-3.91305018281695,-2.27587791765653,-0.638705652496113,68.6109007898317,79.9356830592309,93.2474683922935,65.4296940626513,77.9306208383062,92.9738580911958,62.3689683874011,75.9839689817731,92.7670697568249,59.4362874746547,74.0938599533168,92.6101197755152,56.6335124598213,72.2584901181525,92.4922580635018,53.9593308574143,70.4761174400054,92.4064085998246,51.4106458816588,68.7450592646023,92.347751418162,48.9833672516973,67.0636901863107,92.3129048274429,266030,265902,266158
"Wire-tailed Swallow","Hirundo smithii","witswa1","Passeriformes","Hirundinidae (Swallows)","Low","Stable","Uncertain","Very Large","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Resident",NA,NA,NA,"Wire-tailed Swallow","Hirundo smithii","Wire-tailed Swallow","Hirundo smithii","Least Concern","Schedule-II","","",NA,"X","X","X",389,0.0796915167095116,0.446658097686375,0.658097686375321,9.86118251928021,0.569945528888907,96.9291361186398,122.709579924566,152.980693098592,1.2029711385766,2.31180210501608,3.42063307145556,117.099598798591,125.03923041853,133.550217656561,118.451855154451,127.692207737179,137.698071938355,119.793377288815,130.40430743169,142.013982866886,121.132710728788,133.176903693362,146.494440003582,122.475395408327,136.011403852026,151.139109592339,123.825186000987,138.909249201784,155.94962026677,125.18473568748,141.87191584795,160.928885542162,126.555993853151,144.900915575738,166.080712605195,302699,302559,302839
"Western House-Martin","Delichon urbicum","comhom1","Passeriformes","Hirundinidae (Swallows)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Winter Migrant & Localized Summer Migrant",NA,NA,NA,"Northern House-Martin","Delichon urbicum","Northern House Martin","Delichon urbicum","Least Concern","Schedule-II","","",NA,"","","",15,NA,0.183333333333333,0.266666666666667,17.0666666666667,2.63979931897189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Siberian House-Martin","Delichon lagopodum","comhom2","Passeriformes","Hirundinidae (Swallows)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Uncertain",NA,NA,NA,"Siberian House-Martin","Delichon lagopodum","Eastern House Martin","Delichon lagopodum","Least Concern","Schedule-II","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Asian House-Martin","Delichon dasypus","ashmar1","Passeriformes","Hirundinidae (Swallows)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Winter Migrant & Localized Summer Migrant",1,NA,NA,"Asian House-Martin","Delichon dasypus","Asian House Martin","Delichon dasypus","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nepal House-Martin","Delichon nipalense","nephom1","Passeriformes","Hirundinidae (Swallows)","Moderate","Data Deficient","Uncertain","Restricted","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Resident & Altitudinal Migrant",NA,NA,NA,"Nepal House-Martin","Delichon nipalense","Nepal House Martin","Delichon nipalense","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"European Red-rumped Swallow","Cecropis rufula","rerswa8","Passeriformes","Hirundinidae (Swallows)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Resident & Winter Migrant",NA,NA,NA,"European Red-rumped Swallow","Cecropis rufula","","","Not recognized","Schedule-II","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern Red-rumped Swallow","Cecropis daurica","y00621","Passeriformes","Hirundinidae (Swallows)","Low","Stable","Uncertain","Very Large","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Resident & Winter Migrant",NA,NA,NA,"Eastern Red-rumped Swallow","Cecropis daurica","Red-rumped Swallow","Cecropis daurica","Least Concern","Schedule-II","","",NA,"X","X","X",382,0.115183246073298,0.433246073298429,0.62565445026178,9.97905759162304,0.575455365651939,43.2377469902167,56.9125054665457,74.704982538361,0.689809248124409,2.57913637115811,4.46846349419181,119.500093308249,135.942198666765,154.778667531449,120.099506646087,139.198698133701,161.515942969393,120.652941939891,142.542020682066,168.643230786004,121.177946691246,145.974667662918,176.15961994566,121.685744457697,149.499217272476,184.071380766581,122.183798491193,153.118327046975,192.389446959856,122.677248947231,156.834736442507,201.128026616553,123.16974911352,160.651269502893,210.303816837169,283490,283323,283657
"Streak-throated Swallow","Petrochelidon fluvicola","sttswa2","Passeriformes","Hirundinidae (Swallows)","Low","Stable","Strong Increase","Very Large","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Local Migrant",NA,NA,NA,"Streak-throated Swallow","Petrochelidon fluvicola","Streak-throated Swallow","Petrochelidon fluvicola","Least Concern","Schedule-II","","",NA,"","","X",193,0.0155440414507772,0.305051813471503,0.544041450777202,12.3678756476684,0.802552245445448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221624,221282,221966
"White-throated Bulbul","Alophoixus flaveolus","whtbul1","Passeriformes","Pycnonotidae (Bulbuls)","Low","Uncertain","Uncertain","Moderate","Diurnal","Diurnal","Fruit & Nect","No","No","No","Non-endemic","Forest","Resident",NA,NA,NA,"White-throated Bulbul","Alophoixus flaveolus","White-throated Bulbul","Alophoixus flaveolus","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Striated Bulbul","Alcurus striatus","strbul2","Passeriformes","Pycnonotidae (Bulbuls)","Low","Data Deficient","Uncertain","Moderate","Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Forest","Resident & Altitudinal Migrant",NA,NA,NA,"Striated Bulbul","Alcurus striatus","Striated Bulbul","Alcurus striatus","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cachar Bulbul","Iole cacharensis","cacbul1","Passeriformes","Pycnonotidae (Bulbuls)","High","Data Deficient","Data Deficient","Very Restricted","Diurnal","Diurnal","Omnivore","No","No","No","Northern Myanmar Lowlands","Forest","Resident",NA,NA,NA,"Cachar Bulbul","Iole cacharensis","","","Not recognized","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray-eyed Bulbul","Iole propinqua","gyebul1","Passeriformes","Pycnonotidae (Bulbuls)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Forest","Resident",NA,1,NA,"Grey-eyed Bulbul","Iole propinqua","Grey-eyed Bulbul","Iole propinqua","Least Concern","Recent addition","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ashy Bulbul","Hemixos flavala","ashbul1","Passeriformes","Pycnonotidae (Bulbuls)","Low","Uncertain","Uncertain","Moderate","Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Forest & Plantation","Resident",NA,NA,NA,"Ashy Bulbul","Hemixos flavala","Ashy Bulbul","Hemixos flavala","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yellow-browed Bulbul","Acritillas indica","yebbul3","Passeriformes","Pycnonotidae (Bulbuls)","Moderate","Strong Decline","Uncertain","Moderate","Diurnal","Diurnal","Omnivore","No","Yes","No","Western Ghats & Sri Lanka","Forest & Plantation","Resident",NA,NA,NA,"Yellow-browed Bulbul","Acritillas indica","Yellow-browed Bulbul","Acritillas indica","Least Concern","Schedule-II","","",NA,"","","X",55,0.0909090909090909,0.377272727272727,0.509090909090909,13.8545454545455,1.3257493623988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26031,25955,26107
"Mountain Bulbul","Ixos mcclellandii","moubul2","Passeriformes","Pycnonotidae (Bulbuls)","Low","Data Deficient","Uncertain","Moderate","Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Forest","Resident",NA,NA,NA,"Mountain Bulbul","Ixos mcclellandii","Mountain Bulbul","Ixos mcclellandii","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nicobar Bulbul","Hypsipetes nicobariensis","nicbul2","Passeriformes","Pycnonotidae (Bulbuls)","Moderate","Data Deficient","Data Deficient","Restricted","Diurnal","Diurnal","Omnivore","Yes","Yes","No","Nicobar Islands","Forest & Plantation","Resident",NA,NA,1,"Nicobar Bulbul","Hypsipetes nicobariensis","Nicobar Bulbul","Ixos nicobariensis","Near Threatened","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black Bulbul","Hypsipetes leucocephalus","blabul1","Passeriformes","Pycnonotidae (Bulbuls)","Low","Uncertain","Uncertain","Large","Diurnal","Diurnal","Fruit & Nect","No","No","No","Non-endemic","Forest & Plantation","Resident & Altitudinal Migrant",NA,NA,NA,"Black Bulbul","Hypsipetes leucocephalus","Black Bulbul","Hypsipetes leucocephalus","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Square-tailed Bulbul","Hypsipetes ganeesa","sqtbul1","Passeriformes","Pycnonotidae (Bulbuls)","Moderate","Strong Decline","Uncertain","Moderate","Diurnal","Diurnal","Fruit & Nect","No","Yes","No","Western Ghats & Sri Lanka","Forest & Plantation","Local Migrant",NA,NA,NA,"Square-tailed Bulbul","Hypsipetes ganeesa","Square-tailed Bulbul","Hypsipetes ganeesa","Least Concern","Schedule-II","","",NA,"","","X",50,0.16,0.395,0.52,14.92,1.59559714213833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24723,24589,24857
"Gray-headed Bulbul","Microtarsus priocephalus","gyhbul1","Passeriformes","Pycnonotidae (Bulbuls)","Moderate","Data Deficient","Uncertain","Moderate","Diurnal","Diurnal","Fruit & Nect","Yes","Yes","No","Western Ghats","Forest","Resident",NA,NA,NA,"Grey-headed Bulbul","Microtarsus priocephalus","Grey-headed Bulbul","Brachypodius priocephalus","Least Concern","Schedule-II","","",NA,"","X","X",12,0.0833333333333333,0.46875,0.583333333333333,13.5833333333333,2.79755069641104,NA,NA,NA,-7.53470227428828,11.0315311737899,29.5977646218681,130.901020315929,232.209633998021,419.624921300838,131.51279266568,253.342489802269,500.067267889407,132.127863802087,276.914251637296,598.756850519508,132.836705131621,303.24380344469,719.84245339266,133.698891679447,332.696133411116,868.574299619202,134.756146560936,365.689547603859,1051.576990339,136.039769197268,402.704088308016,1277.20902190083,137.575026959376,444.291369327062,1556.03045831349,8084,8001,8167
"Black-headed Bulbul","Microtarsus melanocephalos","blhbul1","Passeriformes","Pycnonotidae (Bulbuls)",NA,NA,NA,NA,"Diurnal","Diurnal","Fruit & Nect","No","No","No","Non-endemic","Forest & Plantation","Resident",NA,NA,NA,"Black-headed Bulbul","Microtarsus melanocephalos","Black-headed Bulbul","Brachypodius atriceps","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Andaman Bulbul","Microtarsus fuscoflavescens","andbul1","Passeriformes","Pycnonotidae (Bulbuls)","Moderate","Data Deficient","Uncertain","Restricted","Diurnal","Diurnal","Fruit & Nect","Yes","Yes","No","Andaman Islands","Forest","Resident",NA,NA,1,"Andaman Bulbul","Microtarsus fuscoflavescens","Andaman Bulbul","Brachypodius fuscoflavescens","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black-crested Bulbul","Rubigula flaviventris","blcbul2","Passeriformes","Pycnonotidae (Bulbuls)","Low","Uncertain","Uncertain","Moderate","Diurnal","Diurnal","Fruit & Nect","No","No","No","Non-endemic","Forest & Plantation","Resident",NA,NA,NA,"Black-crested Bulbul","Rubigula flaviventris","Black-crested Bulbul","Rubigula flaviventris","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Flame-throated Bulbul","Rubigula gularis","bkcbul1","Passeriformes","Pycnonotidae (Bulbuls)","Moderate","Moderate Decline","Uncertain","Moderate","Diurnal","Diurnal","Fruit & Nect","Yes","Yes","No","Western Ghats","Forest","Resident",NA,NA,NA,"Flame-throated Bulbul","Rubigula gularis","Flame-throated Bulbul","Rubigula gularis","Least Concern","Schedule-II","","",NA,"","X","X",6,NA,0.604166666666667,0.833333333333333,13.1666666666667,5.24500947991941,NA,NA,NA,-7.3979741980867,0.640555736274862,8.67908567063643,55.4073147599169,107.081157733416,211.938271789098,51.0487953027767,108.375475575939,237.351337517371,47.0040078171251,109.836742212439,267.018661403537,43.2860011636546,111.471379143317,301.521880256059,39.8870213535047,113.286559175673,341.590576528174,36.789359951799,115.290250953937,388.112687882696,33.9710444478855,117.491268625992,442.154714470016,31.4088520899881,119.899327017231,504.990141850058,4795,4767,4823
"Crested Finchbill","Spizixos canifrons","crefin1","Passeriformes","Pycnonotidae (Bulbuls)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Forest","Resident",1,NA,NA,"Crested Finchbill","Spizixos canifrons","Crested Finchbill","Spizixos canifrons","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-browed Bulbul","Pycnonotus luteolus","whbbul2","Passeriformes","Pycnonotidae (Bulbuls)","Low","Uncertain","Uncertain","Large","Diurnal","Diurnal","Fruit & Nect","No","Yes","No","Indian Subcontinent","Forest & Plantation","Resident",NA,NA,NA,"White-browed Bulbul","Pycnonotus luteolus","White-browed Bulbul","Pycnonotus luteolus","Least Concern","Schedule-II","","",NA,"","X","X",176,0.0454545454545455,0.384943181818182,0.590909090909091,12.8522727272727,0.818568721651466,NA,NA,NA,4.03083419357213,10.8438409311269,17.6568476686816,134.947913926003,170.98631273611,217.247837334883,139.81263605723,183.297882027141,241.179997720087,144.766519713534,196.538502548799,268.062595083819,149.84837835818,210.78131101899,298.208391728302,155.086868158064,226.105427866502,331.982888773096,160.504772839638,242.596464387574,369.805353420377,166.121447639971,260.34707430292,412.152365170487,171.954267983284,279.457553719627,459.563123603045,157247,157037,157457
"Flavescent Bulbul","Pycnonotus flavescens","flabul1","Passeriformes","Pycnonotidae (Bulbuls)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Non-specialized","Resident",1,NA,NA,"Flavescent Bulbul","Pycnonotus flavescens","Flavescent Bulbul","Pycnonotus flavescens","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yellow-throated Bulbul","Pycnonotus xantholaemus","yetbul1","Passeriformes","Pycnonotidae (Bulbuls)","Moderate","Data Deficient","Moderate Decline","Moderate","Diurnal","Diurnal","Omnivore","Yes","Yes","No","Southern Deccan Plateau","Forest","Resident",NA,NA,NA,"Yellow-throated Bulbul","Pycnonotus xantholaemus","Yellow-throated Bulbul","Pycnonotus xantholaemus","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
