gridg0,grid_label,total_checklists,wetland_checklists,non_wetland_checklists,wetland_proportion,mean_wetland_probability,n_timegroups,wetland_timegroups
139230,non-wetland,12,0,12,0.0,0.01981485747466667,4,
139232,non-wetland,1,0,1,0.0,5.8802743e-05,1,
139233,non-wetland,12,0,12,0.0,0.017330350121083336,2,
139234,wetland,11,8,3,0.7272727272727273,0.6211422016236363,5,"2020, 2022, 2023, 2024"
139235,non-wetland,6,0,6,0.0,0.06155408912683333,3,
139236,wetland,2,2,0,1.0,0.7242263499999999,1,2022
139238,wetland,11,3,8,0.2727272727272727,0.23192412150016362,4,2023
139242,non-wetland,5,0,5,0.0,0.012646750759600001,2,
139243,non-wetland,4,0,4,0.0,0.009090411125,2,
139253,non-wetland,3,1,2,0.3333333333333333,0.3234258363983667,1,
139254,wetland,3,2,1,0.6666666666666666,0.5435391083333333,2,"2019, 2025"
139256,non-wetland,4,0,4,0.0,0.14760365250000002,2,
139258,wetland,8,1,7,0.125,0.12361188569725001,5,2021
139260,non-wetland,1,0,1,0.0,0.00037407328,1,
139261,non-wetland,1,0,1,0.0,1.6291951e-06,1,
139262,wetland,12,8,4,0.6666666666666666,0.6163023046258334,4,"2019, 2020, 2021, 2025"
139263,wetland,9,5,4,0.5555555555555556,0.4547027710627889,3,"2024, 2025"
139267,wetland,28,28,0,1.0,0.8559396517857143,11,"2011-2012, 2014, 2016, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
139271,wetland,2,2,0,1.0,0.7297877,1,2020
139272,non-wetland,3,0,3,0.0,0.0141990857,3,
139273,wetland,5,2,3,0.4,0.370523130616,5,"2019, 2021"
139277,non-wetland,1,0,1,0.0,4.739416e-05,1,
139279,non-wetland,1,0,1,0.0,3.8860104e-05,1,
139280,non-wetland,1,0,1,0.0,1.3426745e-05,1,
139285,non-wetland,2,0,2,0.0,0.130581575,1,
139286,non-wetland,3,0,3,0.0,0.11739110333333334,3,
139287,non-wetland,2,0,2,0.0,0.008338202,2,
139288,non-wetland,5,0,5,0.0,0.0418462576,2,
139289,non-wetland,11,0,11,0.0,0.027131766436363638,2,
139290,wetland,3,1,2,0.3333333333333333,0.3152209789666666,2,2025
139292,non-wetland,1,0,1,0.0,0.0037797876,1,
139293,non-wetland,4,0,4,0.0,0.130288266195,2,
139294,wetland,8,3,5,0.375,0.419783361875,4,"2016, 2017"
139295,wetland,46,12,34,0.2608695652173913,0.2664123678937739,8,"2017, 2018"
139296,wetland,6,4,2,0.6666666666666666,0.44282605,3,"2022, 2024"
139297,non-wetland,1,0,1,0.0,0.0075,1,
139298,non-wetland,1,0,1,0.0,0.33888787,1,
139303,non-wetland,2,0,2,0.0,0.05599996641,2,
139304,wetland,23,15,8,0.6521739130434783,0.5590277864347826,6,"2017, 2019, 2023, 2024, 2025"
139305,wetland,4,1,3,0.25,0.3127597875,3,2025
139307,wetland,1,1,0,1.0,0.82942206,1,2024
139316,wetland,1,1,0,1.0,0.88775903,1,2025
139317,wetland,3,1,2,0.3333333333333333,0.30243959752666666,2,2025
139332,non-wetland,1,0,1,0.0,0.0,1,
139333,non-wetland,1,0,1,0.0,0.030703995,1,
139334,wetland,18,4,14,0.2222222222222222,0.21278494865333333,7,"2016, 2018"
139335,wetland,53,5,48,0.09433962264150944,0.08794539111993396,8,2016
139336,non-wetland,1,0,1,0.0,0.0,1,
139337,non-wetland,1,0,1,0.0,0.13954762,1,
139340,non-wetland,1,0,1,0.0,5.3850295e-06,1,
139341,non-wetland,2,0,2,0.0,3.8860104e-05,1,
139342,non-wetland,1,0,1,0.0,0.019230392,1,
139362,non-wetland,1,0,1,0.0,4.739416e-05,1,
139366,wetland,3,3,0,1.0,0.6579493666666666,2,"2018, 2019"
139367,non-wetland,1,0,1,0.0,0.045805316,1,
139373,wetland,4,4,0,1.0,0.94054225,1,2020
139375,wetland,12,4,8,0.3333333333333333,0.40165114110249994,4,"2022, 2024"
139376,non-wetland,2,0,2,0.0,0.0029749332,2,
139377,wetland,29,4,25,0.13793103448275862,0.1510980559228793,4,2016
139378,wetland,6,4,2,0.6666666666666666,0.6047700333333333,2,2023
139379,wetland,95,90,5,0.9473684210526315,0.8276322560987368,6,"2020, 2021, 2022, 2023, 2024, 2025"
139380,non-wetland,3,0,3,0.0,0.35679161,1,
139382,non-wetland,1,0,1,0.0,0.07081925,1,
139385,wetland,3,1,2,0.3333333333333333,0.2756939749743333,3,2019
139388,non-wetland,2,0,2,0.0,0.450434615,1,
139390,non-wetland,1,0,1,0.0,0.47237992,1,
139395,wetland,4,2,2,0.5,0.53742628,2,2024
139396,wetland,31,19,12,0.6129032258064516,0.6013635993548386,5,"2021, 2022, 2024"
139397,wetland,7,7,0,1.0,0.6926484285714286,3,"2020, 2024, 2025"
139399,wetland,4,1,3,0.25,0.48249836999999995,3,2025
139400,non-wetland,7,0,7,0.0,0.016309361266671426,2,
139401,non-wetland,2,0,2,0.0,0.201333225,2,
139403,wetland,2,1,1,0.5,0.36463653,2,2021
139404,wetland,1,1,0,1.0,0.85567766,1,2025
139405,wetland,1,1,0,1.0,0.77726537,1,2024
139407,wetland,1,1,0,1.0,0.80505985,1,2022
139865,wetland,6,5,1,0.8333333333333334,0.6041201120833333,2,2025
139866,non-wetland,52,0,52,0.0,0.026362515672315383,6,
139871,non-wetland,1,0,1,0.0,0.026005207,1,
139872,non-wetland,44,2,42,0.045454545454545456,0.06300611339251137,5,
139874,non-wetland,3,0,3,0.0,0.07326835899999999,3,
139875,non-wetland,3,0,3,0.0,0.03324826966666667,3,
139876,non-wetland,1,0,1,0.0,0.00023483101,1,
139877,non-wetland,2,0,2,0.0,2.7173914e-05,1,
139879,non-wetland,1,0,1,0.0,1.4577259e-05,1,
139883,non-wetland,2,0,2,0.0,0.020227273,1,
139884,non-wetland,4,0,4,0.0,0.06699831475,2,
139886,non-wetland,5,0,5,0.0,0.088860034314,2,
139887,wetland,1,1,0,1.0,0.8357833,1,2022
139888,non-wetland,2,0,2,0.0,0.052247114,2,
139891,non-wetland,2,0,2,0.0,1.16323065e-05,1,
139893,non-wetland,6,0,6,0.0,0.023716198166666664,4,
139897,non-wetland,3,0,3,0.0,0.25609893333333333,1,
139912,wetland,2,2,0,1.0,0.83544685,2,"2018, 2022"
139917,wetland,11,5,6,0.45454545454545453,0.47662757818181817,6,"2019, 2021, 2023"
139918,wetland,1,1,0,1.0,0.8783544,1,2019
139919,wetland,1,1,0,1.0,0.68580467,1,2016
139920,non-wetland,2,0,2,0.0,0.2088077485,1,
139921,wetland,3,3,0,1.0,0.7848789833333334,2,"2019, 2025"
139922,non-wetland,4,0,4,0.0,0.020907578675,3,
139925,non-wetland,1,0,1,0.0,0.007333333,1,
139927,non-wetland,6,0,6,0.0,0.00238245533825,2,
139932,wetland,3,1,2,0.3333333333333333,0.283752278,2,2023
139933,non-wetland,1,0,1,0.0,3.8860104e-05,1,
139934,wetland,18,14,4,0.7777777777777778,0.6712496877777778,5,"2018, 2019, 2020, 2021, 2023"
139935,wetland,4,2,2,0.5,0.337769772,4,"2020, 2025"
139936,non-wetland,13,0,13,0.0,0.07051452413615385,3,
139937,non-wetland,1,0,1,0.0,0.060247865,1,
139938,non-wetland,18,0,18,0.0,0.04566318775362223,1,
139940,wetland,2,1,1,0.5,0.581353825,1,2024
139942,non-wetland,2,0,2,0.0,0.04071072,1,
139945,wetland,6,1,5,0.16666666666666666,0.16518048,3,2025
139946,non-wetland,3,0,3,0.0,0.052198453,1,
139947,non-wetland,1,0,1,0.0,0.0071832216,1,
139948,non-wetland,1,0,1,0.0,1.9665684e-05,1,
139949,non-wetland,1,0,1,0.0,0.04557535,1,
139950,wetland,1,1,0,1.0,0.8711238,1,2019
139951,non-wetland,1,0,1,0.0,0.01875,1,
139955,wetland,2,2,0,1.0,0.7821789,1,2024
139956,non-wetland,5,0,5,0.0,0.046028543,3,
139962,wetland,2,2,0,1.0,0.8207543,1,2023
139963,non-wetland,2,0,2,0.0,0.4648526,1,
139966,non-wetland,1,0,1,0.0,0.21529858,1,
139967,wetland,1,1,0,1.0,0.55622905,1,2025
139979,wetland,1,1,0,1.0,0.7921016,1,2022
139984,non-wetland,7,1,6,0.14285714285714285,0.19920389028571428,4,
139988,non-wetland,1,0,1,0.0,0.00875,1,
139992,non-wetland,2,0,2,0.0,0.111141466,1,
139993,non-wetland,2,0,2,0.0,0.0,1,
140001,non-wetland,1,0,1,0.0,0.0003664054,1,
140012,non-wetland,1,0,1,0.0,0.46875635,1,
140013,non-wetland,1,0,1,0.0,0.3269465,1,
140022,non-wetland,1,0,1,0.0,0.010049261,1,
140024,wetland,25,11,14,0.44,0.40408672694,2,2024
140025,non-wetland,2,0,2,0.0,8.853594e-05,2,
140026,wetland,70,4,66,0.05714285714285714,0.08540902001928286,9,2023
140027,wetland,21,2,19,0.09523809523809523,0.18931119710714284,8,2024
140028,wetland,4,3,1,0.75,0.66211788235,3,"2015, 2016"
140029,wetland,9,1,8,0.1111111111111111,0.21601860551266666,6,2023
140030,wetland,62,24,38,0.3870967741935484,0.4313553342206452,4,2021
140034,non-wetland,1,0,1,0.0,0.08025456,1,
140035,wetland,2,1,1,0.5,0.41279862641,2,2016
140039,wetland,1,1,0,1.0,0.88418007,1,2024
140044,wetland,1,1,0,1.0,0.8534421,1,2022
140046,wetland,1,1,0,1.0,0.7315958,1,2023
140051,non-wetland,3,0,3,0.0,0.3149497,2,
140052,wetland,2,2,0,1.0,0.7681950900000001,2,"2016, 2025"
140053,wetland,16,7,9,0.4375,0.37861484458125,6,"2014, 2016, 2022"
140054,wetland,3,1,2,0.3333333333333333,0.351182123,2,2023
140057,wetland,6,6,0,1.0,0.7863524700000001,1,2021
140058,wetland,11,11,0,1.0,0.8069935863636364,1,2021
140059,wetland,22,19,3,0.8636363636363636,0.7665872963636363,2,"2020, 2021"
140515,wetland,6,3,3,0.5,0.38475752083333337,4,"2020, 2024, 2025"
140516,non-wetland,84,4,80,0.047619047619047616,0.05600241860962857,6,
140517,non-wetland,23,4,19,0.17391304347826086,0.13705866666108696,5,
140519,non-wetland,1,0,1,0.0,0.0,1,
140520,non-wetland,23,0,23,0.0,0.006599904158834783,4,
140521,non-wetland,5,0,5,0.0,0.0230470013148,4,
140523,non-wetland,2,0,2,0.0,0.0172951495,2,
140524,non-wetland,3,0,3,0.0,0.014017030933333334,3,
140525,non-wetland,2,0,2,0.0,0.005417905,2,
140526,non-wetland,1,0,1,0.0,0.00029722732,1,
140527,non-wetland,7,0,7,0.0,0.004443216414542857,5,
140530,non-wetland,2,0,2,0.0,0.01535129055,2,
140531,non-wetland,1,0,1,0.0,0.009006761,1,
140537,non-wetland,4,0,4,0.0,0.147863080675,4,
140538,non-wetland,2,0,2,0.0,0.0050062460965000005,1,
140540,non-wetland,1,0,1,0.0,0.0110444445,1,
140544,wetland,2,1,1,0.5,0.45278365393,2,2024
140547,non-wetland,8,0,8,0.0,0.0072968078123125,3,
140548,non-wetland,2,0,2,0.0,0.4582499,1,
140553,wetland,1,1,0,1.0,0.7703706,1,2023
140558,wetland,31,9,22,0.2903225806451613,0.2445033594154903,7,2021
140559,non-wetland,22,0,22,0.0,0.010806046803818182,3,
140560,non-wetland,2,0,2,0.0,0.012597674,1,
140564,non-wetland,7,0,7,0.0,0.00012024954658571429,2,
140567,wetland,13,3,10,0.23076923076923078,0.21314957825415387,5,2019
140569,wetland,3,2,1,0.6666666666666666,0.550599744,1,2019
140570,non-wetland,2,0,2,0.0,0.24556859,2,
140571,non-wetland,1,0,1,0.0,0.00086390757,1,
140572,non-wetland,6,1,5,0.16666666666666666,0.21063771206166668,3,
140573,non-wetland,6,0,6,0.0,0.16222858629033335,2,
140574,non-wetland,3,0,3,0.0,2.774475e-05,2,
140576,non-wetland,2,0,2,0.0,0.01708602651475,2,
140577,wetland,1,1,0,1.0,0.7885754,1,2019
140579,wetland,2,1,1,0.5,0.48101959499999997,2,2021
140580,non-wetland,2,0,2,0.0,0.074042802,2,
140581,non-wetland,8,0,8,0.0,0.0776757641375,3,
140587,wetland,3,2,1,0.6666666666666666,0.49814137433333333,1,2019
140589,non-wetland,2,0,2,0.0,0.18508431,2,
140590,non-wetland,7,0,7,0.0,0.016804635389285717,1,
140591,non-wetland,162,4,158,0.024691358024691357,0.04040671484148766,3,
140593,non-wetland,1,0,1,0.0,0.018477667,1,
140595,wetland,3,3,0,1.0,0.81912258,1,2025
140597,wetland,2,1,1,0.5,0.35906794000000003,2,2020
140598,non-wetland,5,2,3,0.4,0.4843865812,1,
140599,non-wetland,1,0,1,0.0,0.39405888,1,
140600,wetland,3,3,0,1.0,0.8503444666666665,1,2019
140602,wetland,2,2,0,1.0,0.626981075,2,"2019, 2022"
140607,non-wetland,1,0,1,0.0,0.12834461,1,
140608,wetland,20,16,4,0.8,0.7187148941498,6,"before 2000, 2014, 2022, 2023, 2024"
140616,wetland,1,1,0,1.0,0.7629723,1,2025
140617,non-wetland,2,0,2,0.0,0.04386252,1,
140625,non-wetland,5,0,5,0.0,0.0177611626854,2,
140626,non-wetland,3,1,2,0.3333333333333333,0.44667765666666664,1,
140634,wetland,11,2,9,0.18181818181818182,0.1876831271818182,5,"2022, 2025"
140639,non-wetland,7,3,4,0.42857142857142855,0.40031931928992853,1,
140640,non-wetland,2,0,2,0.0,0.11039891,1,
140641,non-wetland,2,0,2,0.0,0.32518768,1,
140642,non-wetland,3,0,3,0.0,0.029333333333333333,2,
140643,non-wetland,2,0,2,0.0,0.0,1,
140647,non-wetland,2,0,2,0.0,0.135994605,2,
140659,non-wetland,1,0,1,0.0,0.027008466,1,
140663,non-wetland,1,0,1,0.0,0.0,1,
140674,wetland,1,1,0,1.0,0.86174655,1,2017
140675,wetland,7,2,5,0.2857142857142857,0.37887664528571424,6,"2022, 2023"
140676,wetland,50,23,27,0.46,0.419716829794,10,"2011-2012, 2017, 2019, 2022, 2023, 2025"
140677,wetland,132,30,102,0.22727272727272727,0.23903337948764394,13,"2011-2012, 2016, 2018"
140678,non-wetland,306,12,294,0.0392156862745098,0.07128103839041668,11,
140679,wetland,22,2,20,0.09090909090909091,0.2359289110309091,7,2018
140680,wetland,49,21,28,0.42857142857142855,0.43643383214285714,7,"2018, 2020, 2022"
140681,non-wetland,3,0,3,0.0,0.15513818433333335,1,
140682,wetland,3,1,2,0.3333333333333333,0.45734081666666665,2,2022
140689,non-wetland,7,1,6,0.14285714285714285,0.20271488558514286,1,
140693,non-wetland,1,0,1,0.0,0.24002269,1,
140694,wetland,1,1,0,1.0,0.8312727,1,2016
140696,wetland,32,21,11,0.65625,0.604645400625,7,"2017, 2020, 2021, 2022, 2023, 2024, 2025"
140697,wetland,7,6,1,0.8571428571428571,0.6113483271428571,1,2025
140698,wetland,1,1,0,1.0,0.8664672,1,2025
140701,wetland,5,1,4,0.2,0.20172863851999998,4,2025
140703,wetland,29,8,21,0.27586206896551724,0.3249576667013793,8,"2018, 2021, 2025"
140704,wetland,8,3,5,0.375,0.45724908412500004,3,"2022, 2024"
140705,non-wetland,6,2,4,0.3333333333333333,0.2546617845306667,1,
140711,wetland,12,10,2,0.8333333333333334,0.6559033503333334,5,"2018, 2019, 2022, 2023, 2024"
141165,wetland,14,4,10,0.2857142857142857,0.24814381113642855,4,2019
141166,non-wetland,20,0,20,0.0,0.007116000196700001,3,
141171,non-wetland,6,0,6,0.0,0.00025341051555,4,
141173,non-wetland,1,0,1,0.0,0.008947664,1,
141176,non-wetland,13,0,13,0.0,0.02755180581213077,4,
141177,non-wetland,75,1,74,0.013333333333333334,0.021851380235242666,8,
141181,non-wetland,3,0,3,0.0,0.006911021566666667,1,
141182,non-wetland,4,0,4,0.0,0.017053154810000002,3,
141185,non-wetland,1,0,1,0.0,0.0,1,
141191,wetland,2,1,1,0.5,0.3314156385,2,2024
141195,non-wetland,7,0,7,0.0,0.11638683411658571,4,
141197,non-wetland,2,0,2,0.0,0.00010389970400000001,1,
141199,non-wetland,2,0,2,0.0,0.03919078,1,
141201,non-wetland,1,0,1,0.0,3.8860104e-05,1,
141205,wetland,2,1,1,0.5,0.53825711,2,2024
141206,non-wetland,1,0,1,0.0,0.4354076,1,
141208,non-wetland,1,0,1,0.0,0.15190415,1,
141209,non-wetland,2,0,2,0.0,0.139875383908,2,
141213,non-wetland,1,0,1,0.0,0.036293708,1,
141215,wetland,7,3,4,0.42857142857142855,0.4317516583225286,4,2019
141216,non-wetland,1,0,1,0.0,0.0,1,
141217,wetland,5,2,3,0.4,0.318825829,2,2019
141218,wetland,6,2,4,0.3333333333333333,0.23745569738333336,4,2019
141220,non-wetland,1,0,1,0.0,8.896797e-06,1,
141221,non-wetland,6,0,6,0.0,0.07207333341666666,5,
141222,wetland,24,12,12,0.5,0.4724529972678125,6,2021
141223,non-wetland,2,0,2,0.0,0.04044505,2,
141225,non-wetland,5,1,4,0.2,0.21432180215000002,2,
141226,non-wetland,4,0,4,0.0,0.0062863326599999995,3,
141227,non-wetland,1,0,1,0.0,0.005,1,
141228,non-wetland,1,0,1,0.0,0.03578378,1,
141231,non-wetland,1,0,1,0.0,0.061805554,1,
141235,non-wetland,8,1,7,0.125,0.33688505,1,
141239,wetland,28,12,16,0.42857142857142855,0.46830118842857144,11,"2011-2012, 2017, 2019, 2021, 2023"
141240,wetland,3,1,2,0.3333333333333333,0.19990852756666666,2,2024
141241,wetland,12,4,8,0.3333333333333333,0.27572251444383333,3,2019
141242,non-wetland,6,0,6,0.0,0.15039584416666665,1,
141246,non-wetland,1,0,1,0.0,0.12859985,1,
141252,non-wetland,1,0,1,0.0,0.082381725,1,
141259,wetland,8,4,4,0.5,0.599364615,3,"before 2000, 2025"
141260,non-wetland,4,0,4,0.0,0.05773921,2,
141268,wetland,8,7,1,0.875,0.672287875,3,"2021, 2025"
141283,wetland,54,42,12,0.7777777777777778,0.6410919513075185,9,"2015, 2018, 2019, 2021, 2023, 2024, 2025"
141284,wetland,53,48,5,0.9056603773584906,0.8143987126075473,9,"2015, 2016, 2018, 2019, 2020, 2021, 2022, 2024, 2025"
141289,non-wetland,12,1,11,0.08333333333333333,0.21535464116666667,1,
141293,wetland,7,4,3,0.5714285714285714,0.5975627685714285,2,2023
141297,wetland,1,1,0,1.0,0.66832525,1,2022
141300,non-wetland,4,0,4,0.0,0.09745538749999999,2,
141303,non-wetland,2,0,2,0.0,0.1100302965,1,
141309,non-wetland,4,0,4,0.0,0.1910320725,2,
141323,non-wetland,1,0,1,0.0,0.1404215,1,
141324,wetland,2,2,0,1.0,0.6584211200000001,2,"2017, 2024"
141325,wetland,2,2,0,1.0,0.6315014800000001,2,"2017, 2023"
141326,wetland,34,13,21,0.38235294117647056,0.3245730476697941,9,"2015, 2021, 2024"
141327,wetland,292,88,204,0.3013698630136986,0.28342137045633153,10,"2017, 2018"
141328,non-wetland,33,3,30,0.09090909090909091,0.22752647983048485,9,
141329,wetland,29,16,13,0.5517241379310345,0.5894064543448275,8,"2018, 2022, 2023, 2024"
141330,wetland,14,3,11,0.21428571428571427,0.31526024714285716,5,2018
141331,non-wetland,140,24,116,0.17142857142857143,0.22352824419526499,5,
141332,wetland,8,8,0,1.0,0.64249799125,2,"2018, 2025"
141340,wetland,5,1,4,0.2,0.323446404,3,2025
141341,non-wetland,2,0,2,0.0,0.00475,2,
141342,wetland,1,1,0,1.0,0.68425745,1,2017
141344,wetland,2,1,1,0.5,0.47977148000000003,1,2025
141345,non-wetland,2,0,2,0.0,0.284369895,2,
141346,wetland,1576,811,765,0.5145939086294417,0.49456952035881724,8,"2017, 2020, 2023, 2024, 2025"
141347,wetland,33,7,26,0.21212121212121213,0.2480075043406061,8,2024
141348,wetland,25,2,23,0.08,0.31833526769606,7,2020
141349,wetland,1,1,0,1.0,0.6966985,1,2025
141350,wetland,1,1,0,1.0,0.6328027,1,2024
141351,wetland,7,1,6,0.14285714285714285,0.23025723675714288,5,2021
141354,wetland,2,2,0,1.0,0.749352125,1,2025
141357,non-wetland,1,0,1,0.0,0.018621555,1,
141361,wetland,24,23,1,0.9583333333333334,0.8068733412500001,6,"2019, 2021, 2022, 2023, 2024, 2025"
141362,wetland,3,2,1,0.6666666666666666,0.5367831048433334,3,"2019, 2025"
141815,wetland,53,12,41,0.22641509433962265,0.21223225161579057,3,"2022, 2025"
141816,non-wetland,19,1,18,0.05263157894736842,0.14539866417501052,4,
141817,non-wetland,2,0,2,0.0,0.0310523977,1,
141818,non-wetland,3,0,3,0.0,0.003319206033333333,2,
141820,non-wetland,20,1,19,0.05,0.03931448559125,4,
141822,non-wetland,2,0,2,0.0,0.014639760250000002,2,
141825,non-wetland,1,0,1,0.0,0.00022972375,1,
141826,non-wetland,1,0,1,0.0,7.4990626e-06,1,
141827,non-wetland,25,0,25,0.0,0.01112636945976,10,
141828,non-wetland,2,0,2,0.0,0.03363225224,2,
141834,non-wetland,10,1,9,0.1,0.10448179149999999,6,
141835,non-wetland,3,0,3,0.0,0.07474895724333334,2,
141837,wetland,22,17,5,0.7727272727272727,0.5736560898471591,7,"2019, 2020, 2021, 2022, 2023, 2024"
141838,wetland,2,1,1,0.5,0.43613008,1,2023
141841,non-wetland,1,0,1,0.0,0.0066842516,1,
141847,wetland,2,1,1,0.5,0.483698965,1,2025
141852,non-wetland,1,0,1,0.0,0.010476191,1,
141854,non-wetland,1,0,1,0.0,0.32038167,1,
141855,non-wetland,1,0,1,0.0,0.050452348,1,
141856,non-wetland,15,3,12,0.2,0.28960067073466667,2,
141857,non-wetland,1,0,1,0.0,0.014942699,1,
141858,wetland,4,2,2,0.5,0.44173013424249996,2,"2019, 2023"
141860,wetland,2,2,0,1.0,0.740831785,2,"2019, 2023"
141861,non-wetland,2,0,2,0.0,0.249652235,1,
141862,non-wetland,1,0,1,0.0,7.4990626e-06,1,
141864,non-wetland,5,0,5,0.0,0.09065537,1,
141865,wetland,8,1,7,0.125,0.16612016728499998,2,2025
141867,non-wetland,8,0,8,0.0,0.039732630975,1,
141868,non-wetland,18,2,16,0.1111111111111111,0.11793135931111112,4,
141869,non-wetland,1,0,1,0.0,0.2207987,1,
141870,non-wetland,1,0,1,0.0,0.06169362,1,
141871,non-wetland,5,0,5,0.0,0.00186202814,3,
141872,non-wetland,4,0,4,0.0,0.009378916195,2,
141873,non-wetland,12,0,12,0.0,0.07898798362083333,6,
141874,non-wetland,7,0,7,0.0,0.035849872872,4,
141875,non-wetland,2,0,2,0.0,7.83239e-06,2,
141876,non-wetland,2,0,2,0.0,0.003480392,1,
141887,non-wetland,6,0,6,0.0,0.27627380333333335,1,
141888,non-wetland,4,0,4,0.0,0.074725648,1,
141889,non-wetland,2,0,2,0.0,0.21767445,1,
141890,non-wetland,9,1,8,0.1111111111111111,0.17266286351844445,1,
141891,wetland,2,2,0,1.0,0.75558045,1,2019
141893,non-wetland,1,0,1,0.0,0.013024902,1,
141896,wetland,2,2,0,1.0,0.803273,1,2024
141897,wetland,1,1,0,1.0,0.72584933,1,2024
141899,non-wetland,1,0,1,0.0,0.0011764705,1,
141902,non-wetland,2,0,2,0.0,0.035581446706,2,
141908,non-wetland,1,0,1,0.0,0.38195264,1,
141910,wetland,3,3,0,1.0,0.6435165,1,2025
141911,non-wetland,2,0,2,0.0,0.21160044,1,
141912,non-wetland,4,1,3,0.25,0.2713037835,2,
141913,non-wetland,3,0,3,0.0,0.38759112,1,
141914,non-wetland,2,0,2,0.0,0.067780815,1,
141918,non-wetland,1,0,1,0.0,0.056892857,1,
141932,non-wetland,1,0,1,0.0,0.3867452,1,
141933,non-wetland,3,0,3,0.0,0.075966704,2,
141934,wetland,4,2,2,0.5,0.408377745,3,"2017, 2023"
141942,non-wetland,2,0,2,0.0,0.0,1,
141943,non-wetland,2,0,2,0.0,0.4855751,1,
141947,non-wetland,2,0,2,0.0,1.1402509e-06,2,
141948,wetland,4,1,3,0.25,0.22045621749999997,4,2014
141949,non-wetland,1,0,1,0.0,0.012552249,1,
141957,wetland,2,2,0,1.0,0.5983529700000001,2,"2018, 2025"
141971,non-wetland,4,1,3,0.25,0.3077001635,1,
141974,wetland,4,1,3,0.25,0.39907577425,3,2023
141975,wetland,23,9,14,0.391304347826087,0.36135136950383046,7,2023
141976,wetland,99,69,30,0.696969696969697,0.6079503994204041,7,"2019, 2020, 2021, 2022, 2023, 2024, 2025"
141977,wetland,88,20,68,0.22727272727272727,0.18293153603485,6,"2020, 2021"
141978,wetland,4,4,0,1.0,0.61788905,1,2020
141979,wetland,77,58,19,0.7532467532467533,0.6189152244155844,8,"2018, 2019, 2020, 2021, 2022, 2023, 2025"
141980,wetland,33,8,25,0.24242424242424243,0.24273547591212122,5,"2018, 2021"
141981,non-wetland,1,0,1,0.0,0.3916464,1,
141982,wetland,6,1,5,0.16666666666666666,0.31220544493333335,3,2025
141983,wetland,6,2,4,0.3333333333333333,0.4054333266666667,2,2023
141985,non-wetland,1,0,1,0.0,0.105718486,1,
141987,wetland,2,1,1,0.5,0.29750637,1,2025
141989,wetland,7,7,0,1.0,0.8172944342857144,6,"2011-2012, 2018, 2020, 2021, 2023, 2025"
141990,wetland,33,29,4,0.8787878787878788,0.6975913768751515,10,"2007-2010, 2011-2012, 2014, 2016, 2020, 2021, 2022, 2023, 2024, 2025"
141992,wetland,8,8,0,1.0,0.77945354,4,"2014, 2020, 2021, 2022"
141993,wetland,4,3,1,0.75,0.6220667525,2,"2024, 2025"
141994,wetland,7,1,6,0.14285714285714285,0.18421378138385713,4,2023
141996,wetland,9,3,6,0.3333333333333333,0.3774011188888889,4,2020
141997,wetland,39,5,34,0.1282051282051282,0.2007186810265,8,2017
142002,non-wetland,2,0,2,0.0,0.20675632500000002,2,
142004,wetland,7,6,1,0.8571428571428571,0.7761294185714285,2,"2021, 2022"
142006,non-wetland,1,0,1,0.0,0.3167184,1,
142007,wetland,7,3,4,0.42857142857142855,0.35327150844285715,2,2018
142008,non-wetland,1,0,1,0.0,0.17724343,1,
142013,wetland,18,16,2,0.8888888888888888,0.8076161377777777,5,"2019, 2020, 2023, 2025"
142014,wetland,18,17,1,0.9444444444444444,0.7864164749572222,6,"2018, 2019, 2020, 2021, 2022, 2024"
142465,non-wetland,36,8,28,0.2222222222222222,0.24632168107856944,6,
142466,non-wetland,1,0,1,0.0,0.02700793,1,
142467,non-wetland,1,0,1,0.0,0.020311968,1,
